%time,Position1,Effort1,Position,2,Effort2
19.7160000000011,5.65916551151,5.71489620209,-7.54237868401,0,
19.7170000000011,5.65958406986,5.71489620209,-7.54083246886,0,
19.7180000000011,5.65999198455,5.71489620209,-7.5392891587,0,
19.7190000000011,5.66038928972,5.93234062195,-7.53774880333,0,
19.7200000000011,5.66077601927,5.93234062195,-7.53621145095,0,
19.7210000000011,5.66115220686,5.93234062195,-7.5346771482,0,
19.7220000000011,5.6615185465,5.93234062195,-7.5331467932,0,
19.7230000000011,5.66187506492,5.93234062195,-7.53162040754,0,
19.7240000000011,5.66222178869,5.93234062195,-7.53009801182,0,
19.7250000000011,5.66255874429,5.93234062195,-7.52857962567,0,
19.7260000000011,5.66288595809,5.93234062195,-7.52706526783,0,
19.7270000000011,5.66320345633,5.93234062195,-7.52555495607,0,
19.7280000000011,5.66351126516,5.93234062195,-7.52404870729,0,
19.7290000000011,5.66380941061,5.93234062195,-7.52254653752,0,
19.7300000000011,5.66409791862,5.93234062195,-7.5210484619,0,
19.7310000000011,5.66437681503,5.93234062195,-7.51955449476,0,
19.7320000000011,5.66464612559,5.93234062195,-7.51806464957,0,
19.7330000000011,5.66490587596,5.93234062195,-7.51657893902,0,
19.7340000000011,5.6651560917,5.93234062195,-7.51509737499,0,
19.7350000000011,5.6653967983,5.93234062195,-7.5136199686,0,
19.7360000000011,5.66562802115,6.79587554932,-7.5121467302,0,
19.7370000000011,5.66584978557,6.79587554932,-7.51067766943,0,
19.7380000000011,5.66606211681,6.79587554932,-7.50921279516,0,
19.7390000000011,5.66626767185,7.76865291595,-7.50775557308,0,
19.7400000000011,5.66646644914,7.76865291595,-7.50630592114,0,
19.7410000000011,5.66665844745,7.76865291595,-7.50486375864,0,
19.7420000000011,5.66684663232,7.76865291595,-7.50343291457,0,
19.7430000000011,5.66703097295,7.76865291595,-7.50201320942,0,
19.7440000000011,5.6672114393,7.76865291595,-7.50060446714,0,
19.7450000000012,5.66738800206,7.76865291595,-7.49920651511,0,
19.7460000000011,5.66756063265,7.76865291595,-7.49781918403,0,
19.7470000000012,5.66772930323,7.76865291595,-7.49644230791,0,
19.7480000000012,5.66789398667,9.17319774628,-7.49507572395,0,
19.7490000000012,5.66805465655,9.17319774628,-7.4937192725,0,
19.7500000000012,5.66821128716,9.17319774628,-7.49237279702,0,
19.7510000000012,5.66836814389,9.17319774628,-7.49104184334,0,
19.7520000000012,5.66852515811,9.17319774628,-7.48972611206,0,
19.7530000000012,5.66868226252,9.17319774628,-7.48842530992,0,
19.7540000000012,5.66883939114,9.17319774628,-7.48713914964,0,
19.7550000000012,5.66899647928,9.17319774628,-7.48586734986,0,
19.7560000000012,5.66915346353,9.82136917114,-7.48460963501,0,
19.7570000000012,5.66931028176,9.82136917114,-7.48336573518,0,
19.7580000000012,5.66946687308,9.82136917114,-7.48213538605,0,
19.7590000000012,5.66962516061,9.82136917114,-7.48092098026,0,
19.7600000000012,5.66978506518,9.82136917114,-7.47972219447,0,
19.7610000000012,5.66994650912,9.82136917114,-7.47853871211,0,
19.7620000000012,5.67010941626,9.82136917114,-7.47737022321,0,
19.7630000000012,5.67027371189,9.82136917114,-7.47621642435,0,
19.7640000000012,5.67043932277,10.2531375885,-7.47507701844,0,
19.7650000000012,5.67060617706,10.2531375885,-7.47395171469,0,
19.7660000000012,5.67077420435,10.2531375885,-7.47284022843,0,
19.7670000000012,5.67094465813,10.2531375885,-7.47174406023,0,
19.7680000000012,5.67111745675,10.5777425766,-7.47066289007,0,
19.7690000000012,5.67129252007,10.5777425766,-7.46959640478,0,
19.7700000000012,5.67146976953,10.5777425766,-7.46854429783,0,
19.7710000000012,5.67165012297,10.5777425766,-7.46750761138,0,
19.7720000000012,5.67183349421,10.5777425766,-7.46648601609,0,
19.7730000000012,5.67201979872,10.5777425766,-7.46547918968,0,
19.7740000000012,5.67220895357,10.5777425766,-7.46448681681,0,
19.7750000000012,5.6724008774,10.5777425766,-7.46350858893,0,
19.7760000000012,5.67259549041,10.5777425766,-7.46254420419,0,
19.7770000000012,5.67279271435,10.5777425766,-7.46159336725,0,
19.7780000000012,5.67299247244,10.5777425766,-7.4606557892,0,
19.7790000000012,5.67319468941,10.5777425766,-7.45973118738,0,
19.7800000000012,5.67339929141,10.5777425766,-7.45881928533,0,
19.7810000000012,5.67360620604,10.5777425766,-7.4579198126,0,
19.7820000000012,5.67381536229,10.5777425766,-7.45703250466,0,
19.7830000000012,5.67402669054,10.5777425766,-7.45615710278,0,
19.7840000000012,5.67424012251,10.5777425766,-7.45529335391,0,
19.7850000000012,5.67445559126,10.5777425766,-7.45444101055,0,
19.7860000000012,5.67467303114,10.5777425766,-7.45359983067,0,
19.7870000000012,5.67489237778,10.5777425766,-7.45276957756,0,
19.7880000000012,5.67511356808,10.5777425766,-7.45195001974,0,
19.7890000000012,5.67533654016,10.5777425766,-7.45114093088,0,
19.7900000000012,5.67556123337,10.5777425766,-7.45034208964,0,
19.7910000000012,5.67578758822,10.5777425766,-7.44955327959,0,
19.7920000000012,5.6760155464,10.5777425766,-7.44877428912,0,
19.7930000000012,5.67624505076,10.5777425766,-7.44800491135,0,
19.7940000000012,5.67647604524,10.5777425766,-7.44724494397,0,
19.7950000000012,5.6767084749,10.5777425766,-7.44649418922,0,
19.7960000000012,5.67694228587,10.5777425766,-7.44575245374,0,
19.7970000000012,5.67717742536,10.5777425766,-7.44501954851,0,
19.7980000000012,5.67741384159,10.5777425766,-7.44429528875,0,
19.7990000000012,5.67765148382,10.5777425766,-7.4435794938,0,
19.8000000000012,5.67789030229,10.5777425766,-7.4428719871,0,
19.8010000000012,5.67813024824,10.5777425766,-7.44217259602,0,
19.8020000000012,5.67837127386,10.5777425766,-7.44148115184,0,
19.8030000000012,5.67861333228,10.5777425766,-7.44079748965,0,
19.8040000000012,5.67885637755,11.1177129745,-7.44012144824,0,
19.8050000000012,5.67910036465,11.1177129745,-7.43945287006,0,
19.8060000000012,5.6793452494,11.1177129745,-7.43879160112,0,
19.8070000000012,5.67959265097,11.1177129745,-7.43813977578,0,
19.8080000000012,5.67984250851,11.1177129745,-7.43749718424,0,
19.8090000000012,5.68009476234,11.1177129745,-7.43686362146,0,
19.8100000000012,5.68034935395,11.1177129745,-7.43623888709,0,
19.8110000000012,5.68060622591,11.1177129745,-7.43562278537,0,
19.8120000000012,5.68086532191,11.1177129745,-7.43501512498,0,
19.8130000000012,5.68112658674,12.5222578049,-7.43441571902,0,
19.8140000000012,5.68138996619,12.5222578049,-7.43382438485,0,
19.8150000000012,5.68165540715,12.5222578049,-7.43324094404,0,
19.8160000000012,5.68192718544,12.5222578049,-7.43267119106,0,
19.8170000000012,5.68220520163,12.5222578049,-7.43211479073,0,
19.8180000000012,5.68248935816,12.5222578049,-7.43157141558,0,
19.8190000000012,5.68277955925,12.5222578049,-7.43104074566,0,
19.8200000000012,5.68307571091,13.8186006546,-7.43052246838,0,
19.8210000000012,5.68337772092,13.8186006546,-7.43001627833,0,
19.8220000000012,5.68368549873,13.8186006546,-7.42952187719,0,
19.8230000000012,5.68400295239,13.8186006546,-7.4290444983,0,
19.8240000000012,5.68432994982,14.8995800018,-7.42858370335,0,
19.8250000000012,5.68466636135,14.8995800018,-7.42813906409,0,
19.8260000000012,5.68501539333,14.8995800018,-7.42771477397,0,
19.8270000000013,5.68537688329,14.8995800018,-7.42731029547,0,
19.8280000000012,5.68575067172,14.8995800018,-7.42692510337,0,
19.8290000000013,5.68613660206,14.8995800018,-7.42655868447,0,
19.8300000000013,5.68653452061,14.8995800018,-7.42621053736,0,
19.8310000000013,5.68694427648,14.8995800018,-7.42588017219,0,
19.8320000000013,5.68736572156,15.655954361,-7.42556711039,0,
19.8330000000013,5.68779871043,15.655954361,-7.4252708845,0,
19.8340000000013,5.68824310033,15.655954361,-7.42499103789,0,
19.8350000000013,5.68870108484,15.655954361,-7.42473035933,0,
19.8360000000013,5.68917249987,15.655954361,-7.42448832183,0,
19.8370000000013,5.68965718431,15.655954361,-7.42426441061,0,
19.8380000000013,5.69015498,15.655954361,-7.42405812287,0,
19.8390000000013,5.69066573165,15.655954361,-7.42386896751,0,
19.8400000000013,5.69118928679,16.6276912689,-7.42369646493,0,
19.8410000000013,5.69172549572,16.6276912689,-7.42354014673,0,
19.8420000000013,5.69227421144,16.6276912689,-7.42339955554,0,
19.8430000000013,5.69283828856,16.6276912689,-7.42327840563,0,
19.8440000000013,5.6934175511,16.6276912689,-7.42317614218,0,
19.8450000000013,5.69401182627,16.6276912689,-7.42309222332,0,
19.8460000000013,5.6946209444,16.6276912689,-7.42302611992,0,
19.8470000000013,5.69524473891,16.6276912689,-7.42297731527,0,
19.8480000000013,5.69588304621,16.9533367157,-7.42294530485,0,
19.8490000000013,5.69653570564,16.9533367157,-7.42292959605,0,
19.8500000000013,5.69720253364,16.9533367157,-7.42292959605,0,
19.8510000000013,5.69788355013,16.9533367157,-7.42294262845,0,
19.8520000000013,5.69857861454,17.4933071136,-7.42296828902,0,
19.8530000000013,5.69928758867,17.4933071136,-7.42300618325,0,
19.8540000000013,5.70001033665,17.4933071136,-7.42305592611,0,
19.8550000000013,5.70074839147,17.4933071136,-7.42311945453,0,
19.8560000000013,5.70150160263,17.4933071136,-7.42319633489,0,
19.8570000000013,5.70226982222,17.4933071136,-7.42328614393,0,
19.8580000000013,5.7030529048,17.4933071136,-7.4233884686,0,
19.8590000000013,5.70385070741,17.4933071136,-7.42350290581,0,
19.8600000000013,5.70466308944,17.4933071136,-7.42362906219,0,
19.8610000000013,5.70548991263,17.9250736237,-7.4237665539,0,
19.8620000000013,5.706331041,17.9250736237,-7.42391500639,0,
19.8630000000013,5.70718634079,17.9250736237,-7.42407405424,0,
19.8640000000013,5.70805701279,17.9250736237,-7.42424518874,0,
19.8650000000013,5.70894291223,17.9250736237,-7.42442800806,0,
19.8660000000013,5.7098438967,17.9250736237,-7.42462212017,0,
19.8670000000013,5.71075982616,17.9250736237,-7.42482714256,0,
19.8680000000013,5.71169056283,17.9250736237,-7.42504270209,0,
19.8690000000013,5.71263597115,17.9250736237,-7.42526843472,0,
19.8700000000013,5.71359591774,17.9250736237,-7.42550398537,0,
19.8710000000013,5.71457027136,17.9250736237,-7.42574900766,0,
19.8720000000013,5.71555890283,17.9250736237,-7.42600316374,0,
19.8730000000013,5.71656168501,17.9250736237,-7.42626612411,0,
19.8740000000013,5.71757849272,17.9250736237,-7.42653756742,0,
19.8750000000013,5.71860920272,17.9250736237,-7.42681718027,0,
19.8760000000013,5.71965369368,17.9250736237,-7.42710465707,0,
19.8770000000013,5.72071184607,17.9250736237,-7.42739969984,0,
19.8780000000013,5.7217835422,17.9250736237,-7.42770201804,0,
19.8790000000013,5.72286866611,17.9250736237,-7.42801132842,0,
19.8800000000013,5.72396710356,17.9250736237,-7.42832735482,0,
19.8810000000013,5.725078742,17.9250736237,-7.42864982806,0,
19.8820000000013,5.7262034705,17.9250736237,-7.42897848573,0,
19.8830000000013,5.72734117971,17.9250736237,-7.42931307208,0,
19.8840000000013,5.72849176186,17.9250736237,-7.42965333785,0,
19.8850000000013,5.7296551107,17.9250736237,-7.42999904012,0,
19.8860000000013,5.73083112145,17.9250736237,-7.43034994218,0,
19.8870000000013,5.73201969078,17.9250736237,-7.43070581338,0,
19.8880000000013,5.73322071678,17.9250736237,-7.431066429,0,
19.8890000000013,5.73443409891,17.9250736237,-7.43143157009,0,
19.8900000000013,5.73565973798,17.9250736237,-7.43180102339,0,
19.8910000000013,5.73689753611,17.9250736237,-7.43217458114,0,
19.8920000000013,5.73814739671,17.9250736237,-7.43255204101,0,
19.8930000000013,5.73940922443,17.9250736237,-7.43293320594,0,
19.8940000000013,5.74068292515,17.9250736237,-7.43331788403,0,
19.8950000000013,5.74196840594,17.9250736237,-7.43370588844,0,
19.8960000000013,5.74326557503,17.9250736237,-7.43409703724,0,
19.8970000000013,5.74457434177,17.9250736237,-7.43449115334,0,
19.8980000000013,5.74589461666,17.9250736237,-7.43488806435,0,
19.8990000000013,5.74722631124,17.9250736237,-7.43528760247,0,
19.9000000000013,5.74856933812,17.9250736237,-7.43568960441,0,
19.9010000000013,5.74992361094,17.9250736237,-7.43609391127,0,
19.9020000000013,5.75128904435,17.9250736237,-7.43650036845,0,
19.9030000000013,5.75266555398,17.9250736237,-7.43690882554,0,
19.9040000000013,5.75405305641,17.9250736237,-7.43731913624,0,
19.9050000000013,5.75545146916,17.9250736237,-7.43773115825,0,
19.9060000000013,5.75686071068,17.9250736237,-7.4381447532,0,
19.9070000000013,5.75828070029,17.9250736237,-7.43855978653,0,
19.9080000000013,5.75971135818,17.9250736237,-7.43897612743,0,
19.9090000000014,5.76115260541,17.9250736237,-7.43939364876,0,
19.9100000000014,5.76260436386,17.9250736237,-7.43981222693,0,
19.9110000000014,5.76406655622,17.9250736237,-7.44023174185,0,
19.9120000000014,5.76553910598,17.9250736237,-7.44065207687,0,
19.9130000000014,5.76702193738,17.9250736237,-7.44107311863,0,
19.9140000000014,5.76851497545,17.9250736237,-7.44149475706,0,
19.9150000000014,5.77001814594,17.9250736237,-7.44191688528,0,
19.9160000000014,5.77153137533,17.9250736237,-7.4423393995,0,
19.9170000000014,5.7730545908,17.9250736237,-7.442762199,0,
19.9180000000014,5.77458772021,17.9250736237,-7.44318518602,0,
19.9190000000014,5.77613069213,17.9250736237,-7.44360826572,0,
19.9200000000014,5.77768343574,17.9250736237,-7.44403134609,0,
19.9210000000014,5.7792458809,17.9250736237,-7.44445433791,0,
19.9220000000014,5.78081795809,17.9250736237,-7.44487715466,0,
19.9230000000014,5.7823995984,17.9250736237,-7.4452997125,0,
19.9240000000014,5.78399073354,17.9250736237,-7.44572193016,0,
19.9250000000014,5.78559129579,17.9250736237,-7.44614372893,0,
19.9260000000014,5.78720121801,17.9250736237,-7.44656503256,0,
19.9270000000014,5.78882043364,17.9250736237,-7.44698576724,0,
19.9280000000014,5.79044887666,17.9250736237,-7.44740586152,0,
19.9290000000014,5.7920864816,17.9250736237,-7.44782524627,0,
19.9300000000014,5.7937331835,17.9250736237,-7.44824385463,0,
19.9310000000014,5.79538891795,17.9250736237,-7.44866162196,0,
19.9320000000014,5.79705362102,17.9250736237,-7.44907848576,0,
19.9330000000014,5.79872722928,17.9250736237,-7.44949438568,0,
19.9340000000014,5.80040967982,17.9250736237,-7.44990926342,0,
19.9350000000014,5.80210091017,17.9250736237,-7.45032306271,0,
19.9360000000014,5.80380085834,17.9250736237,-7.45073572927,0,
19.9370000000014,5.80550946281,17.9250736237,-7.45114721072,0,
19.9380000000014,5.80722666251,17.9250736237,-7.45155745662,0,
19.9390000000014,5.80895239679,17.9250736237,-7.45196641836,0,
19.9400000000014,5.81068660546,17.9250736237,-7.45237404911,0,
19.9410000000014,5.81242922875,17.9250736237,-7.45278030387,0,
19.9420000000014,5.81418020729,17.9250736237,-7.45318513931,0,
19.9430000000014,5.81593948214,17.9250736237,-7.45358851385,0,
19.9440000000014,5.81770699476,17.9250736237,-7.45399038751,0,
19.9450000000014,5.819482687,17.9250736237,-7.45439072196,0,
19.9460000000014,5.82126650109,17.9250736237,-7.45478948047,0,
19.9470000000014,5.82305837967,17.9250736237,-7.45518662781,0,
19.9480000000014,5.82485826573,17.9250736237,-7.4555821303,0,
19.9490000000014,5.82666610264,17.9250736237,-7.45597595573,0,
19.9500000000014,5.82848183414,17.9250736237,-7.45636807336,0,
19.9510000000014,5.8303054043,17.9250736237,-7.45675845382,0,
19.9520000000014,5.83213675758,17.9250736237,-7.45714706918,0,
19.9530000000014,5.83397583876,17.9250736237,-7.45753389283,0,
19.9540000000014,5.83582259297,17.9250736237,-7.4579188995,0,
19.9550000000014,5.83767696568,17.9250736237,-7.45830206522,0,
19.9560000000014,5.83953890268,17.9250736237,-7.45868336728,0,
19.9570000000014,5.8414083501,17.9250736237,-7.45906278421,0,
